"LOCATION","Country","VAR","Variable ","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LTU","Lithuania","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2011-Q2","Q2-2011","100HAB","Per 100 inhabitants","0","Units",,,22.859,,
"LTU","Lithuania","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2011-Q4","Q4-2011","100HAB","Per 100 inhabitants","0","Units",,,24.171,,
"LTU","Lithuania","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2012","2012","100HAB","Per 100 inhabitants","0","Units",,,25.863,,
"LTU","Lithuania","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2012-Q2","Q2-2012","100HAB","Per 100 inhabitants","0","Units",,,24.845,,
"LTU","Lithuania","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2012-Q4","Q4-2012","100HAB","Per 100 inhabitants","0","Units",,,25.863,,
"LTU","Lithuania","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2013","2013","100HAB","Per 100 inhabitants","0","Units",,,25.845,,
"LTU","Lithuania","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2013-Q2","Q2-2013","100HAB","Per 100 inhabitants","0","Units",,,25.724,,
"LTU","Lithuania","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2013-Q4","Q4-2013","100HAB","Per 100 inhabitants","0","Units",,,25.845,,
"LTU","Lithuania","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2014","2014","100HAB","Per 100 inhabitants","0","Units",,,27.345,,
"LTU","Lithuania","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2014-Q2","Q2-2014","100HAB","Per 100 inhabitants","0","Units",,,26.478,,
"LTU","Lithuania","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2014-Q4","Q4-2014","100HAB","Per 100 inhabitants","0","Units",,,27.345,,
"LTU","Lithuania","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2015","2015","100HAB","Per 100 inhabitants","0","Units",,,28.686,,
"LTU","Lithuania","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2015-Q2","Q2-2015","100HAB","Per 100 inhabitants","0","Units",,,27.881,,
"LTU","Lithuania","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2015-Q4","Q4-2015","100HAB","Per 100 inhabitants","0","Units",,,28.686,,
"LTU","Lithuania","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2016","2016","100HAB","Per 100 inhabitants","0","Units",,,29.906,,
"LTU","Lithuania","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2016-Q2","Q2-2016","100HAB","Per 100 inhabitants","0","Units",,,29.107,,
"LTU","Lithuania","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2016-Q4","Q4-2016","100HAB","Per 100 inhabitants","0","Units",,,29.906,,
"LTU","Lithuania","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2017","2017","100HAB","Per 100 inhabitants","0","Units",,,28.241,,
"LTU","Lithuania","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2017-Q2","Q2-2017","100HAB","Per 100 inhabitants","0","Units",,,27.925,,
"LTU","Lithuania","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2017-Q4","Q4-2017","100HAB","Per 100 inhabitants","0","Units",,,28.241,,
"LTU","Lithuania","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2018","2018","100HAB","Per 100 inhabitants","0","Units",,,28.154,,
"LTU","Lithuania","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2018-Q2","Q2-2018","100HAB","Per 100 inhabitants","0","Units",,,28.063,,
"LTU","Lithuania","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2018-Q4","Q4-2018","100HAB","Per 100 inhabitants","0","Units",,,28.154,,
"LTU","Lithuania","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2019","2019","100HAB","Per 100 inhabitants","0","Units",,,28.289,,
"LTU","Lithuania","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2019-Q2","Q2-2019","100HAB","Per 100 inhabitants","0","Units",,,28.141,,
"LTU","Lithuania","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2019-Q4","Q4-2019","100HAB","Per 100 inhabitants","0","Units",,,28.289,,
"LTU","Lithuania","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2020","2020","100HAB","Per 100 inhabitants","0","Units",,,28.51,,
"LTU","Lithuania","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2020-Q2","Q2-2020","100HAB","Per 100 inhabitants","0","Units",,,28.311,,
"LTU","Lithuania","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2020-Q4","Q4-2020","100HAB","Per 100 inhabitants","0","Units",,,28.51,,
"LTU","Lithuania","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2021","2021","100HAB","Per 100 inhabitants","0","Units",,,28.627,,
"LTU","Lithuania","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2021-Q2","Q2-2021","100HAB","Per 100 inhabitants","0","Units",,,28.585,,
"LTU","Lithuania","BB-P100-TOT","Fixed broadband - All subscriptions per 100 inhabitants","2021-Q4","Q4-2021","100HAB","Per 100 inhabitants","0","Units",,,28.627,,
"LTU","Lithuania","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2011","2011","SUBS","Subscriptions","0","Units",,,1042006,,
"LTU","Lithuania","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2011-Q4","Q4-2011","SUBS","Subscriptions","0","Units",,,1042006,,
"LTU","Lithuania","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2012","2012","SUBS","Subscriptions","0","Units",,,1470246,,
"LTU","Lithuania","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2012-Q2","Q2-2012","SUBS","Subscriptions","0","Units",,,1256127,,
"LTU","Lithuania","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2012-Q4","Q4-2012","SUBS","Subscriptions","0","Units",,,1470246,,
"LTU","Lithuania","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2013","2013","SUBS","Subscriptions","0","Units",,,1916465,,
"LTU","Lithuania","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2013-Q2","Q2-2013","SUBS","Subscriptions","0","Units",,,1693356,,
"LTU","Lithuania","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2013-Q4","Q4-2013","SUBS","Subscriptions","0","Units",,,1916465,,
"LTU","Lithuania","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2014","2014","SUBS","Subscriptions","0","Units",,,2113122,,
"LTU","Lithuania","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2014-Q2","Q2-2014","SUBS","Subscriptions","0","Units",,,2014794,,
"LTU","Lithuania","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2014-Q4","Q4-2014","SUBS","Subscriptions","0","Units",,,2113122,,
"LTU","Lithuania","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2015","2015","SUBS","Subscriptions","0","Units",,,2225826,,
"LTU","Lithuania","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2015-Q2","Q2-2015","SUBS","Subscriptions","0","Units",,,2169474,,
"LTU","Lithuania","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2015-Q4","Q4-2015","SUBS","Subscriptions","0","Units",,,2225826,,
"LTU","Lithuania","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2016","2016","SUBS","Subscriptions","0","Units",,,2408985,,
"LTU","Lithuania","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2016-Q2","Q2-2016","SUBS","Subscriptions","0","Units",,,2317406,,
"LTU","Lithuania","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2016-Q4","Q4-2016","SUBS","Subscriptions","0","Units",,,2408985,,
"LTU","Lithuania","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2017","2017","SUBS","Subscriptions","0","Units",,,2345505,,
"LTU","Lithuania","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2017-Q2","Q2-2017","SUBS","Subscriptions","0","Units",,,2389722,,
"LTU","Lithuania","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2017-Q4","Q4-2017","SUBS","Subscriptions","0","Units",,,2345505,,
"LTU","Lithuania","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2018","2018","SUBS","Subscriptions","0","Units",,,2760705,,
"LTU","Lithuania","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2018-Q2","Q2-2018","SUBS","Subscriptions","0","Units",,,2547014,,
"LTU","Lithuania","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2018-Q4","Q4-2018","SUBS","Subscriptions","0","Units",,,2760705,,
"LTU","Lithuania","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2019","2019","SUBS","Subscriptions","0","Units",,,2917637,,
"LTU","Lithuania","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2019-Q2","Q2-2019","SUBS","Subscriptions","0","Units",,,2809299,,
"LTU","Lithuania","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2019-Q4","Q4-2019","SUBS","Subscriptions","0","Units",,,2917637,,
"LTU","Lithuania","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2020","2020","SUBS","Subscriptions","0","Units",,,3190615,,
"LTU","Lithuania","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2020-Q2","Q2-2020","SUBS","Subscriptions","0","Units",,,3054026,,
"LTU","Lithuania","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2020-Q4","Q4-2020","SUBS","Subscriptions","0","Units",,,3190615,,
"LTU","Lithuania","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2021","2021","SUBS","Subscriptions","0","Units",,,3412559,,
"LTU","Lithuania","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2021-Q2","Q2-2021","SUBS","Subscriptions","0","Units",,,3286334,,
"LTU","Lithuania","BBW-SUBS-TOT","Mobile broadband - All subscriptions","2021-Q4","Q4-2021","SUBS","Subscriptions","0","Units",,,3412559,,
"AUS","Australia","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2016","2016",,,"0","Units",,,1.613,,
"AUS","Australia","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2016-Q4","Q4-2016",,,"0","Units",,,1.613,,
"AUS","Australia","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2017","2017",,,"0","Units",,,2.149,,
"AUS","Australia","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2017-Q4","Q4-2017",,,"0","Units",,,2.149,,
"AUS","Australia","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2018","2018",,,"0","Units",,,4.641,,
"AUS","Australia","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2018-Q4","Q4-2018",,,"0","Units",,,4.641,,
"AUS","Australia","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2019","2019",,,"0","Units",,,7.604,,
"AUS","Australia","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2019-Q4","Q4-2019",,,"0","Units",,,7.604,,
"AUS","Australia","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2020","2020",,,"0","Units",,,9.256,,
"AUS","Australia","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2020-Q4","Q4-2020",,,"0","Units",,,9.256,,
"AUS","Australia","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2021","2021",,,"0","Units",,,11.125,,
"AUS","Australia","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2021-Q4","Q4-2021",,,"0","Units",,,11.125,,
"AUT","Austria","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2016","2016",,,"0","Units",,,7.413,,
"AUT","Austria","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2016-Q4","Q4-2016",,,"0","Units",,,7.413,,
"AUT","Austria","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2017","2017",,,"0","Units",,,11.902,,
"AUT","Austria","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2017-Q4","Q4-2017",,,"0","Units",,,11.902,,
"AUT","Austria","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2018","2018",,,"0","Units",,,16.401,,
"AUT","Austria","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2018-Q4","Q4-2018",,,"0","Units",,,16.401,,
"AUT","Austria","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2019","2019",,,"0","Units",,,18.771,,
"AUT","Austria","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2019-Q4","Q4-2019",,,"0","Units",,,18.771,,
"AUT","Austria","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2020","2020",,,"0","Units",,,22.738,,
"AUT","Austria","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2020-Q4","Q4-2020",,,"0","Units",,,22.738,,
"AUT","Austria","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2021","2021",,,"0","Units",,,26.365,,
"AUT","Austria","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2021-Q4","Q4-2021",,,"0","Units",,,26.365,,
"BEL","Belgium","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2016","2016",,,"0","Units",,,0.928,,
"BEL","Belgium","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2016-Q4","Q4-2016",,,"0","Units",,,0.928,,
"BEL","Belgium","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2017","2017",,,"0","Units",,,1.358,,
"BEL","Belgium","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2017-Q4","Q4-2017",,,"0","Units",,,1.358,,
"BEL","Belgium","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2018","2018",,,"0","Units",,,1.813,,
"BEL","Belgium","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2018-Q4","Q4-2018",,,"0","Units",,,1.813,,
"BEL","Belgium","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2019","2019",,,"0","Units",,,2.655,,
"BEL","Belgium","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2019-Q4","Q4-2019",,,"0","Units",,,2.655,,
"BEL","Belgium","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2020","2020",,,"0","Units",,,3.414,,
"BEL","Belgium","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2020-Q4","Q4-2020",,,"0","Units",,,3.414,,
"BEL","Belgium","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2021","2021",,,"0","Units",,,4.098,,
"BEL","Belgium","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2021-Q4","Q4-2021",,,"0","Units",,,4.098,,
"CAN","Canada","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2016","2016",,,"0","Units",,,1.541,,
"CAN","Canada","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2016-Q4","Q4-2016",,,"0","Units",,,1.541,,
"CAN","Canada","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2017","2017",,,"0","Units",,,1.999,,
"CAN","Canada","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2017-Q4","Q4-2017",,,"0","Units",,,1.999,,
"CAN","Canada","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2018","2018",,,"0","Units",,,2.463,,
"CAN","Canada","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2018-Q4","Q4-2018",,,"0","Units",,,2.463,,
"CAN","Canada","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2019","2019",,,"0","Units",,,2.929,,
"CAN","Canada","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2019-Q4","Q4-2019",,,"0","Units",,,2.929,,
"CAN","Canada","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2020","2020",,,"0","Units",,,3.417,,
"CAN","Canada","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2020-Q4","Q4-2020",,,"0","Units",,,3.417,,
"CAN","Canada","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2021","2021",,,"0","Units",,,4.822,,
"CAN","Canada","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2021-Q4","Q4-2021",,,"0","Units",,,4.822,,
"CZE","Czech Republic","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2016","2016",,,"0","Units",,,1.054,,
"CZE","Czech Republic","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2016-Q4","Q4-2016",,,"0","Units",,,1.054,,
"CZE","Czech Republic","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2017","2017",,,"0","Units",,,1.778,,
"CZE","Czech Republic","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2017-Q4","Q4-2017",,,"0","Units",,,1.778,,
"CZE","Czech Republic","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2018","2018",,,"0","Units",,,3.39,,
"CZE","Czech Republic","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2018-Q4","Q4-2018",,,"0","Units",,,3.39,,
"CZE","Czech Republic","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2019","2019",,,"0","Units",,,1.821,,
"CZE","Czech Republic","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2019-Q4","Q4-2019",,,"0","Units",,,1.821,,
"CZE","Czech Republic","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2020","2020",,,"0","Units",,,3.17,,
"CZE","Czech Republic","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2020-Q4","Q4-2020",,,"0","Units",,,3.17,,
"CZE","Czech Republic","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2021","2021",,,"0","Units",,,4.635,,
"CZE","Czech Republic","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2021-Q4","Q4-2021",,,"0","Units",,,4.635,,
"DNK","Denmark","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2016","2016",,,"0","Units",,,4.557,,
"DNK","Denmark","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2016-Q4","Q4-2016",,,"0","Units",,,4.557,,
"DNK","Denmark","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2017","2017",,,"0","Units",,,6.035,,
"DNK","Denmark","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2017-Q4","Q4-2017",,,"0","Units",,,6.035,,
"DNK","Denmark","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2018","2018",,,"0","Units",,,7.448,,
"DNK","Denmark","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2018-Q4","Q4-2018",,,"0","Units",,,7.448,,
"DNK","Denmark","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2019","2019",,,"0","Units",,,9.566,,
"DNK","Denmark","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2019-Q4","Q4-2019",,,"0","Units",,,9.566,,
"DNK","Denmark","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2020","2020",,,"0","Units",,,13.045,,
"DNK","Denmark","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2020-Q4","Q4-2020",,,"0","Units",,,13.045,,
"DNK","Denmark","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2021","2021",,,"0","Units",,,16.082,,
"DNK","Denmark","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2021-Q4","Q4-2021",,,"0","Units",,,16.082,,
"FIN","Finland","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2016","2016",,,"0","Units",,,10.891,,
"FIN","Finland","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2016-Q4","Q4-2016",,,"0","Units",,,10.891,,
"FIN","Finland","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2017","2017",,,"0","Units",,,15.583,,
"FIN","Finland","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2017-Q4","Q4-2017",,,"0","Units",,,15.583,,
"FIN","Finland","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2018","2018",,,"0","Units",,,19.633,,
"FIN","Finland","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2018-Q4","Q4-2018",,,"0","Units",,,19.633,,
"FIN","Finland","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2019","2019",,,"0","Units",,,23.48,,
"FIN","Finland","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2019-Q4","Q4-2019",,,"0","Units",,,23.48,,
"FIN","Finland","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2020","2020",,,"0","Units",,,30.988,,
"FIN","Finland","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2020-Q4","Q4-2020",,,"0","Units",,,30.988,,
"FIN","Finland","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2021","2021",,,"0","Units",,,36.684,,
"FIN","Finland","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2021-Q4","Q4-2021",,,"0","Units",,,36.684,,
"FRA","France","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2016","2016",,,"0","Units",,,1.768,,
"FRA","France","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2016-Q4","Q4-2016",,,"0","Units",,,1.768,,
"FRA","France","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2017","2017",,,"0","Units",,,3.617,,
"FRA","France","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2017-Q4","Q4-2017",,,"0","Units",,,3.617,,
"FRA","France","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2018","2018",,,"0","Units",,,5.627,,
"FRA","France","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2018-Q4","Q4-2018",,,"0","Units",,,5.627,,
"FRA","France","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2019","2019",,,"0","Units",,,7.679,,
"FRA","France","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2019-Q4","Q4-2019",,,"0","Units",,,7.679,,
"FRA","France","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2020","2020",,,"0","Units",,,9.976,,
"FRA","France","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2020-Q4","Q4-2020",,,"0","Units",,,9.976,,
"FRA","France","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2021","2021",,,"0","Units",,,11.166,,
"FRA","France","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2021-Q4","Q4-2021",,,"0","Units",,,11.166,,
"DEU","Germany","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2016","2016",,,"0","Units",,,1.282,,
"DEU","Germany","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2016-Q4","Q4-2016",,,"0","Units",,,1.282,,
"DEU","Germany","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2017","2017",,,"0","Units",,,1.842,,
"DEU","Germany","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2017-Q4","Q4-2017",,,"0","Units",,,1.842,,
"DEU","Germany","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2018","2018",,,"0","Units",,,2.536,,
"DEU","Germany","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2018-Q4","Q4-2018",,,"0","Units",,,2.536,,
"DEU","Germany","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2019","2019",,,"0","Units",,,3.34,,
"DEU","Germany","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2019-Q4","Q4-2019",,,"0","Units",,,3.34,,
"DEU","Germany","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2020","2020",,,"0","Units",,,4.573,,
"DEU","Germany","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2020-Q4","Q4-2020",,,"0","Units",,,4.573,,
"DEU","Germany","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2021","2021",,,"0","Units",,,6.02,,
"DEU","Germany","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2021-Q4","Q4-2021",,,"0","Units",,,6.02,,
"GRC","Greece","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2016","2016",,,"0","Units",,,0.71,,
"GRC","Greece","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2016-Q4","Q4-2016",,,"0","Units",,,0.71,,
"GRC","Greece","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2017","2017",,,"0","Units",,,1.246,,
"GRC","Greece","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2017-Q4","Q4-2017",,,"0","Units",,,1.246,,
"GRC","Greece","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2018","2018",,,"0","Units",,,1.536,,
"GRC","Greece","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2018-Q4","Q4-2018",,,"0","Units",,,1.536,,
"GRC","Greece","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2019","2019",,,"0","Units",,,2.123,,
"GRC","Greece","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2019-Q4","Q4-2019",,,"0","Units",,,2.123,,
"GRC","Greece","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2020","2020",,,"0","Units",,,3.438,,
"GRC","Greece","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2020-Q4","Q4-2020",,,"0","Units",,,3.438,,
"GRC","Greece","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2021","2021",,,"0","Units",,,4.913,,
"GRC","Greece","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2021-Q4","Q4-2021",,,"0","Units",,,4.913,,
"HUN","Hungary","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2016","2016",,,"0","Units",,,1.631,,
"HUN","Hungary","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2016-Q4","Q4-2016",,,"0","Units",,,1.631,,
"HUN","Hungary","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2017","2017",,,"0","Units",,,2.589,,
"HUN","Hungary","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2017-Q4","Q4-2017",,,"0","Units",,,2.589,,
"HUN","Hungary","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2018","2018",,,"0","Units",,,3.591,,
"HUN","Hungary","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2018-Q4","Q4-2018",,,"0","Units",,,3.591,,
"HUN","Hungary","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2019","2019",,,"0","Units",,,4.573,,
"HUN","Hungary","BB-DATA-GB","Mobile data usage per mobile broadband subscription, GB per month","2019-Q4","Q4-2019",,,"0","Units",,,4.573,,
